Post ID,發布時間 (GMT+8),貼文連結,抓取日期,讚數,留言數,分享數,點擊數,觸及人數,影片觀看,自然觀看,付費觀看,讚,愛心,哇,哈哈,嗚嗚,怒,data_updated_at
103640919705348_889929183331180,2024-11-29 17:00:36,https://www.facebook.com/1115814590742637/posts/889929183331180,2025-12-16,0,0,0,20,1196,0,0,0,17,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_889282663395832,2024-11-28 18:00:16,https://www.facebook.com/1115814590742637/posts/889282663395832,2025-12-16,0,0,0,35,1887,0,0,0,23,3,0,0,0,0,2026-01-15 14:58:28
103640919705348_888648316792600,2024-11-27 19:00:23,https://www.facebook.com/1115814590742637/posts/888648316792600,2025-12-16,0,0,0,67,1290,0,0,0,13,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_887983966859035,2024-11-26 19:00:17,https://www.facebook.com/1115814590742637/posts/887983966859035,2025-12-16,0,0,0,8,988,0,0,0,15,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_887300216927410,2024-11-25 18:00:11,https://www.facebook.com/1115814590742637/posts/887300216927410,2025-12-16,0,0,0,30,1071,0,0,0,14,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_513788575147506,2024-11-22 17:48:48,https://www.facebook.com/events/513788575147506/,2025-12-16,0,0,0,15,471,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_885286773795421,2024-11-22 17:45:37,https://www.facebook.com/1115814590742637/posts/885286773795421,2025-12-16,0,0,0,69,1619,0,0,0,18,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_883280443996054,2024-11-19 18:00:46,https://www.facebook.com/1115814590742637/videos/580677287699344,2025-12-16,0,0,0,16,449,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_880682627589169,2024-11-15 19:30:08,https://www.facebook.com/1115814590742637/posts/880682627589169,2025-12-16,0,0,0,21,1155,0,0,0,9,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_880580457599386,2024-11-15 15:57:16,https://www.facebook.com/1115814590742637/videos/567310985994291,2025-12-16,0,0,0,187,1418,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_878652377792194,2024-11-12 17:36:51,https://www.facebook.com/1115814590742637/posts/878652377792194,2025-12-16,0,0,0,139,1376,0,0,0,31,13,0,0,0,0,2026-01-15 14:58:28
103640919705348_876993074624791,2024-11-10 09:00:14,https://www.facebook.com/1115814590742637/posts/876993074624791,2025-12-16,0,0,0,32,2535,0,0,0,28,3,0,0,0,0,2026-01-15 14:58:28
103640919705348_875858211404944,2024-11-08 18:43:56,https://www.facebook.com/1115814590742637/posts/875858211404944,2025-12-16,0,0,0,139,3067,0,0,0,33,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_875197804804318,2024-11-07 19:53:57,https://www.facebook.com/1115814590742637/posts/875197804804318,2025-12-16,0,0,0,173,3240,0,0,0,117,1,0,1,0,0,2026-01-15 14:58:28
103640919705348_874462314877867,2024-11-06 17:42:59,https://www.facebook.com/1115814590742637/posts/874462314877867,2025-12-16,0,0,0,149,2477,0,0,0,22,3,0,6,0,0,2026-01-15 14:58:28
103640919705348_873775578279874,2024-11-05 17:27:42,https://www.facebook.com/1115814590742637/posts/873775578279874,2025-12-16,0,0,0,154,2937,0,0,0,345,2,0,13,0,2,2026-01-15 14:58:28
103640919705348_873113595012739,2024-11-04 17:30:02,https://www.facebook.com/1115814590742637/posts/873113595012739,2025-12-16,0,0,0,45,1406,0,0,0,26,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_872988798358552,2024-11-04 12:26:11,https://www.facebook.com/1115814590742637/posts/872988798358552,2025-12-16,0,0,0,385,8701,0,0,0,1145,8,0,9,0,2,2026-01-15 14:58:28
103640919705348_872323861758379,2024-11-03 13:01:41,https://www.facebook.com/1115814590742637/videos/886874793418601,2025-12-16,0,0,0,58,1428,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_871600915164007,2024-11-02 12:00:16,https://www.facebook.com/1115814590742637/posts/871600915164007,2025-12-16,0,0,0,136,2149,0,0,0,25,4,0,1,0,0,2026-01-15 14:58:28
103640919705348_871054495218649,2024-11-01 18:08:16,https://www.facebook.com/1115814590742637/posts/871054495218649,2025-12-16,0,0,0,1012,11678,0,0,0,366,2,1,91,3,7,2026-01-15 14:58:28
103640919705348_870294828627949,2024-10-31 17:13:29,https://www.facebook.com/1115814590742637/posts/870294828627949,2025-12-16,0,0,0,69,2784,0,0,0,37,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_869632235360875,2024-10-30 18:00:25,https://www.facebook.com/1115814590742637/posts/869632235360875,2025-12-16,0,0,0,187,3847,0,0,0,67,7,0,1,1,0,2026-01-15 14:58:28
103640919705348_869461485377950,2024-10-30 11:30:06,https://www.facebook.com/1115814590742637/posts/869461485377950,2025-12-16,0,0,0,140,3678,0,0,0,127,1,0,4,0,9,2026-01-15 14:58:28
103640919705348_868957518761680,2024-10-29 18:00:18,https://www.facebook.com/1115814590742637/posts/868957518761680,2025-12-16,0,0,0,226,4275,0,0,0,283,5,0,0,0,0,2026-01-15 14:58:28
103640919705348_868278922162873,2024-10-28 18:11:46,https://www.facebook.com/1115814590742637/posts/868278922162873,2025-12-16,0,0,0,165,4425,0,0,0,48,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_866103212380444,2024-10-25 17:48:25,https://www.facebook.com/1115814590742637/posts/866103212380444,2025-12-16,0,0,0,974,10068,0,0,0,80,12,0,44,0,0,2026-01-15 14:58:28
103640919705348_829937779213276,2024-10-24 14:16:57,https://www.facebook.com/events/829937779213276/,2025-12-16,0,0,0,5,697,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_864011122589653,2024-10-22 17:43:59,https://www.facebook.com/1115814590742637/posts/864011122589653,2025-12-16,0,0,0,307,6852,0,0,0,369,4,0,12,0,18,2026-01-15 14:58:28
103640919705348_863917405932358,2024-10-22 14:13:55,https://www.facebook.com/1115814590742637/posts/863917405932358,2025-12-16,0,0,0,38,990,0,0,0,10,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_1113633283703452,2024-10-21 11:15:23,https://www.facebook.com/events/1113633283703452/,2025-12-16,0,0,0,12,754,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_861068342883931,2024-10-18 15:37:45,https://www.facebook.com/1115814590742637/posts/861068342883931,2025-12-16,0,0,0,68,2038,0,0,0,23,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_930442692530712,2024-10-18 10:17:19,https://www.facebook.com/events/930442692530712/,2025-12-16,0,0,0,8,624,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_860447586279340,2024-10-17 19:06:57,https://www.facebook.com/1115814590742637/posts/860447586279340,2025-12-16,0,0,0,57,1820,0,0,0,17,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_859631386360960,2024-10-16 16:20:13,https://www.facebook.com/1115814590742637/posts/859631386360960,2025-12-16,0,0,0,339,7944,0,0,0,323,5,3,4,0,3,2026-01-15 14:58:28
103640919705348_858887633102002,2024-10-15 17:00:12,https://www.facebook.com/1115814590742637/posts/858887633102002,2025-12-16,0,0,0,19,1351,0,0,0,18,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_858173806506718,2024-10-14 18:05:12,https://www.facebook.com/1115814590742637/posts/858173806506718,2025-12-16,0,0,0,87,2734,0,0,0,20,0,0,0,0,1,2026-01-15 14:58:28
103640919705348_856601276663971,2024-10-12 18:00:10,https://www.facebook.com/1115814590742637/posts/856601276663971,2025-12-16,0,0,0,3,1578,0,0,0,8,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_855832260074206,2024-10-11 18:35:39,https://www.facebook.com/1115814590742637/posts/855832260074206,2025-12-16,0,0,0,62,2921,0,0,0,45,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_854265610230871,2024-10-09 17:00:00,https://www.facebook.com/1115814590742637/posts/854265610230871,2025-12-16,0,0,0,44,1341,0,0,0,2,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_853559466968152,2024-10-08 17:00:15,https://www.facebook.com/1115814590742637/posts/853559466968152,2025-12-16,0,0,0,197,13420,0,0,0,161,1,0,10,0,3,2026-01-15 14:58:28
103640919705348_852903267033772,2024-10-07 18:23:23,https://www.facebook.com/1115814590742637/posts/852903267033772,2025-12-16,0,0,0,156,3122,0,0,0,20,0,1,0,3,0,2026-01-15 14:58:28
103640919705348_852137053777060,2024-10-06 16:00:22,https://www.facebook.com/1115814590742637/posts/852137053777060,2025-12-16,0,0,0,101,2656,0,0,0,21,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_1029876252267240,2024-10-06 13:53:29,https://www.facebook.com/events/1029876252267240/,2025-12-16,0,0,0,8,403,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_846926334298132,2024-09-29 14:00:16,https://www.facebook.com/1115814590742637/posts/846926334298132,2025-12-16,0,0,0,41,2187,0,0,0,32,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_845606047763494,2024-09-27 19:00:44,https://www.facebook.com/1115814590742637/posts/845606047763494,2025-12-16,0,0,0,42,2093,0,0,0,26,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_844107191246713,2024-09-25 18:00:26,https://www.facebook.com/1115814590742637/posts/844107191246713,2025-12-16,0,0,0,25,1410,0,0,0,20,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_843357161321716,2024-09-24 18:01:04,https://www.facebook.com/1115814590742637/posts/843357161321716,2025-12-16,0,0,0,22,1604,0,0,0,21,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_843116078012491,2024-09-24 10:00:12,https://www.facebook.com/1115814590742637/posts/843116078012491,2025-12-16,0,0,0,111,5648,0,0,0,33,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_842622858061813,2024-09-23 18:00:20,https://www.facebook.com/1115814590742637/posts/842622858061813,2025-12-16,0,0,0,58,1982,0,0,0,35,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_901907915156060,2024-09-23 14:35:23,https://www.facebook.com/events/901907915156060/,2025-12-16,0,0,0,9,1358,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_1095469568654814,2024-09-20 13:18:31,https://www.facebook.com/events/1095469568654814/,2025-12-16,0,0,0,1,506,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_839668171690615,2024-09-19 15:08:05,https://www.facebook.com/1115814590742637/posts/839668171690615,2025-12-16,0,0,0,34,1522,0,0,0,22,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_839004458423653,2024-09-18 17:00:12,https://www.facebook.com/1115814590742637/posts/839004458423653,2025-12-16,0,0,0,291,6307,0,0,0,182,1,0,2,0,3,2026-01-15 14:58:28
103640919705348_838082381849194,2024-09-17 10:00:19,https://www.facebook.com/1115814590742637/posts/838082381849194,2025-12-16,0,0,0,28,779,0,0,0,25,3,0,0,0,0,2026-01-15 14:58:28
103640919705348_1241479946868938,2024-09-05 15:50:59,https://www.facebook.com/events/1241479946868938/,2025-12-16,0,0,0,25,750,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_829721726018593,2024-09-04 18:00:20,https://www.facebook.com/1115814590742637/posts/829721726018593,2025-12-16,0,0,0,53,2984,0,0,0,36,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_829064966084269,2024-09-03 17:00:18,https://www.facebook.com/1115814590742637/posts/829064966084269,2025-12-16,0,0,0,271,4203,0,0,0,43,0,0,0,0,1,2026-01-15 14:58:28
103640919705348_826527626338003,2024-08-30 18:00:19,https://www.facebook.com/1115814590742637/posts/826527626338003,2025-12-16,0,0,0,50,2335,0,0,0,38,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_822349730089126,2024-08-24 08:00:24,https://www.facebook.com/1115814590742637/posts/822349730089126,2025-12-16,0,0,0,25,2267,0,0,0,21,0,0,0,6,0,2026-01-15 14:58:28
103640919705348_820635240260575,2024-08-21 17:30:05,https://www.facebook.com/1115814590742637/posts/820635240260575,2025-12-16,0,0,0,151,2917,0,0,0,29,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_819319110392188,2024-08-19 17:30:09,https://www.facebook.com/1115814590742637/posts/819319110392188,2025-12-16,0,0,0,6,1458,0,0,0,9,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_4007548642846258,2024-08-16 15:47:16,https://www.facebook.com/events/4007548642846258/,2025-12-16,0,0,0,0,822,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_484142681107011,2024-08-16 15:27:35,https://www.facebook.com/events/484142681107011/,2025-12-16,0,0,0,2,1068,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_816784943978938,2024-08-15 18:30:08,https://www.facebook.com/1115814590742637/posts/816784943978938,2025-12-16,0,0,0,268,5929,0,0,0,53,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_815491434108289,2024-08-13 18:43:19,https://www.facebook.com/1115814590742637/posts/815491434108289,2025-12-16,0,0,0,1031,56075,0,0,0,62,1,0,1,0,0,2026-01-15 14:58:28
103640919705348_812792814378151,2024-08-09 09:59:23,https://www.facebook.com/1115814590742637/posts/812792814378151,2025-12-16,0,0,0,5,1129,0,0,0,21,1,0,0,6,0,2026-01-15 14:58:28
103640919705348_812370841087015,2024-08-08 17:30:14,https://www.facebook.com/1115814590742637/posts/812370841087015,2025-12-16,0,0,0,72,2090,0,0,0,27,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_811774557813310,2024-08-07 17:34:40,https://www.facebook.com/1115814590742637/posts/811774557813310,2025-12-16,0,0,0,55,1938,0,0,0,20,1,0,1,0,0,2026-01-15 14:58:28
103640919705348_811629857827780,2024-08-07 11:50:58,https://www.facebook.com/1115814590742637/posts/811629857827780,2025-12-16,0,0,0,37,907,0,0,0,17,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_810575161266583,2024-08-05 18:02:05,https://www.facebook.com/1115814590742637/posts/810575161266583,2025-12-16,0,0,0,135,2325,0,0,0,20,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_808761724781260,2024-08-02 18:51:23,https://www.facebook.com/1115814590742637/posts/808761724781260,2025-12-16,0,0,0,519,3154,0,0,0,32,0,1,13,0,0,2026-01-15 14:58:28
103640919705348_807928828197883,2024-08-01 09:35:18,https://www.facebook.com/1115814590742637/posts/807928828197883,2025-12-16,0,0,0,100,2207,0,0,0,71,1,1,0,2,0,2026-01-15 14:58:28
103640919705348_806899721634127,2024-07-30 18:00:11,https://www.facebook.com/1115814590742637/posts/806899721634127,2025-12-16,0,0,0,390,5339,0,0,0,234,1,0,2,0,1,2026-01-15 14:58:28
103640919705348_508863758216132,2024-07-29 17:37:36,https://www.facebook.com/events/508863758216132/,2025-12-16,0,0,0,0,872,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_806312431692856,2024-07-29 17:30:08,https://www.facebook.com/1115814590742637/posts/806312431692856,2025-12-16,0,0,0,20,1682,0,0,0,21,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_806187311705368,2024-07-29 12:00:20,https://www.facebook.com/1115814590742637/posts/806187311705368,2025-12-16,0,0,0,106,2424,0,0,0,34,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_404461472649557,2024-07-29 11:15:03,https://www.facebook.com/events/404461472649557/,2025-12-16,0,0,0,0,502,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_805030785154354,2024-07-27 13:33:27,https://www.facebook.com/1115814590742637/posts/805030785154354,2025-12-16,0,0,0,2099,27865,0,0,0,2166,32,12,18,5,6,2026-01-15 14:58:28
103640919705348_804405905216842,2024-07-26 13:32:31,https://www.facebook.com/1115814590742637/posts/804405905216842,2025-12-16,0,0,0,52,1825,0,0,0,31,1,0,1,0,0,2026-01-15 14:58:28
103640919705348_1018043036619128,2024-07-25 18:07:00,https://www.facebook.com/events/1018043036619128/,2025-12-16,0,0,0,0,460,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_802799195377513,2024-07-23 21:34:18,https://www.facebook.com/1115814590742637/posts/802799195377513,2025-12-16,0,0,0,5,1038,0,0,0,14,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_802703198720446,2024-07-23 18:00:19,https://www.facebook.com/1115814590742637/posts/802703198720446,2025-12-16,0,0,0,175,6405,0,0,0,660,6,1,17,0,4,2026-01-15 14:58:28
103640919705348_369956062787604,2024-07-23 16:58:56,https://www.facebook.com/events/369956062787604/,2025-12-16,0,0,0,1,565,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_800846458906120,2024-07-20 11:00:04,https://www.facebook.com/1115814590742637/posts/800846458906120,2025-12-16,0,0,0,214,3428,0,0,0,58,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_800338072290292,2024-07-19 13:30:08,https://www.facebook.com/1115814590742637/posts/800338072290292,2025-12-16,0,0,0,79,3982,0,0,0,36,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_799865349004231,2024-07-18 18:00:18,https://www.facebook.com/1115814590742637/posts/799865349004231,2025-12-16,0,0,0,49,1895,0,0,0,27,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_799266119064154,2024-07-17 17:30:10,https://www.facebook.com/1115814590742637/posts/799266119064154,2025-12-16,0,0,0,120,3136,0,0,0,90,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_798652789125487,2024-07-16 17:30:12,https://www.facebook.com/1115814590742637/posts/798652789125487,2025-12-16,0,0,0,9,884,0,0,0,22,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_798057942518305,2024-07-15 17:30:11,https://www.facebook.com/1115814590742637/posts/798057942518305,2025-12-16,0,0,0,19,1205,0,0,0,24,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_796774912646608,2024-07-13 12:00:19,https://www.facebook.com/1115814590742637/posts/796774912646608,2025-12-16,0,0,0,9,963,0,0,0,16,3,0,0,0,0,2026-01-15 14:58:28
103640919705348_796214952702604,2024-07-12 12:00:28,https://www.facebook.com/1115814590742637/posts/796214952702604,2025-12-16,0,0,0,32,1364,0,0,0,28,0,0,1,0,1,2026-01-15 14:58:28
103640919705348_795146309476135,2024-07-10 15:12:46,https://www.facebook.com/1115814590742637/posts/795146309476135,2025-12-16,0,0,0,49,1562,0,0,0,52,6,0,0,0,0,2026-01-15 14:58:28
103640919705348_795023359488430,2024-07-10 09:46:42,https://www.facebook.com/1115814590742637/posts/795023359488430,2025-12-16,0,0,0,33,1108,0,0,0,18,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_795014076156025,2024-07-10 09:24:04,https://www.facebook.com/1115814590742637/posts/795014076156025,2025-12-16,0,0,0,21,942,0,0,0,38,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_794452766212156,2024-07-09 10:07:43,https://www.facebook.com/1115814590742637/posts/794452766212156,2025-12-16,0,0,0,7,320,0,0,0,19,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_794012089589557,2024-07-08 16:00:31,https://www.facebook.com/1115814590742637/posts/794012089589557,2025-12-16,0,0,0,33,2373,0,0,0,66,5,0,0,0,0,2026-01-15 14:58:28
103640919705348_793944542929645,2024-07-08 12:51:54,https://www.facebook.com/1115814590742637/posts/793944542929645,2025-12-16,0,0,0,26,1203,0,0,0,36,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_792231626434270,2024-07-05 18:31:12,https://www.facebook.com/1115814590742637/posts/792231626434270,2025-12-16,0,0,0,36,2831,0,0,0,45,0,0,0,0,1,2026-01-15 14:58:28
103640919705348_791609253163174,2024-07-04 18:00:25,https://www.facebook.com/1115814590742637/posts/791609253163174,2025-12-16,0,0,0,46,2730,0,0,0,35,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_790994466557986,2024-07-03 17:57:04,https://www.facebook.com/1115814590742637/posts/790994466557986,2025-12-16,0,0,0,15,620,0,0,0,22,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_790421153281984,2024-07-02 18:17:40,https://www.facebook.com/1115814590742637/posts/790421153281984,2025-12-16,0,0,0,18,1269,0,0,0,27,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_789654646691968,2024-07-01 12:38:05,https://www.facebook.com/1115814590742637/posts/789654646691968,2025-12-16,0,0,0,273,5817,0,0,0,56,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_787376193586480,2024-06-27 17:30:08,https://www.facebook.com/1115814590742637/posts/787376193586480,2025-12-16,0,0,0,10,1292,0,0,0,19,3,0,0,0,0,2026-01-15 14:58:28
103640919705348_918226313313053,2024-06-27 15:31:13,https://www.facebook.com/events/918226313313053/,2025-12-16,0,0,0,0,572,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_786738953650204,2024-06-26 17:00:21,https://www.facebook.com/1115814590742637/posts/786738953650204,2025-12-16,0,0,0,19,1865,0,0,0,31,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_784954953828604,2024-06-23 19:54:42,https://www.facebook.com/1115814590742637/posts/784954953828604,2025-12-16,0,0,0,68,1240,0,0,0,49,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_782953820695384,2024-06-20 15:13:32,https://www.facebook.com/1115814590742637/posts/782953820695384,2025-12-16,0,0,0,26,950,0,0,0,32,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_782391737418259,2024-06-19 17:00:01,https://www.facebook.com/1115814590742637/posts/782391737418259,2025-12-16,0,0,0,93,2976,0,0,0,47,3,0,0,1,1,2026-01-15 14:58:28
103640919705348_782221917435241,2024-06-19 10:00:16,https://www.facebook.com/1115814590742637/posts/782221917435241,2025-12-16,0,0,0,181,4251,0,0,0,245,0,7,58,0,7,2026-01-15 14:58:28
103640919705348_781902160800550,2024-06-18 21:10:34,https://www.facebook.com/1115814590742637/posts/781902160800550,2025-12-16,0,0,0,46,1191,0,0,0,52,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_781819330808833,2024-06-18 18:08:22,https://www.facebook.com/1115814590742637/posts/781819330808833,2025-12-16,0,0,0,492,9600,0,0,0,84,0,1,0,0,0,2026-01-15 14:58:28
103640919705348_778245331166233,2024-06-12 18:00:22,https://www.facebook.com/1115814590742637/posts/778245331166233,2025-12-16,0,0,0,65,2823,0,0,0,52,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_778163017841131,2024-06-12 14:16:22,https://www.facebook.com/1115814590742637/posts/778163017841131,2025-12-16,0,0,0,18,1739,0,0,0,13,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_777634231227343,2024-06-11 16:28:47,https://www.facebook.com/1115814590742637/posts/777634231227343,2025-12-16,0,0,0,81,1569,0,0,0,23,0,0,1,0,0,2026-01-15 14:58:28
103640919705348_775189461471820,2024-06-07 12:03:52,https://www.facebook.com/1115814590742637/posts/775189461471820,2025-12-16,0,0,0,68,2460,0,0,0,36,1,0,0,1,0,2026-01-15 14:58:28
103640919705348_774710784853021,2024-06-06 17:01:50,https://www.facebook.com/1115814590742637/posts/774710784853021,2025-12-16,0,0,0,206,5148,0,0,0,75,3,0,0,0,0,2026-01-15 14:58:28
103640919705348_774590868198346,2024-06-06 11:54:34,https://www.facebook.com/1115814590742637/posts/774590868198346,2025-12-16,0,0,0,13,1364,0,0,0,19,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_801780018343821,2024-06-05 17:10:27,https://www.facebook.com/events/801780018343821/,2025-12-16,0,0,0,0,863,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_774133618244071,2024-06-05 17:00:26,https://www.facebook.com/1115814590742637/posts/774133618244071,2025-12-16,0,0,0,10,1723,0,0,0,18,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_772997281691038,2024-06-03 17:30:16,https://www.facebook.com/1115814590742637/posts/772997281691038,2025-12-16,0,0,0,45,1580,0,0,0,67,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_771205448536888,2024-05-31 18:03:47,https://www.facebook.com/1115814590742637/posts/771205448536888,2025-12-16,0,0,0,29,1917,0,0,0,31,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_770723928585040,2024-05-30 21:54:07,https://www.facebook.com/1115814590742637/posts/770723928585040,2025-12-16,0,0,0,4,797,0,0,0,12,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_770631365260963,2024-05-30 18:27:43,https://www.facebook.com/1115814590742637/posts/770631365260963,2025-12-16,0,0,0,92,1520,0,0,0,25,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_770480548609378,2024-05-30 11:58:13,https://www.facebook.com/1115814590742637/posts/770480548609378,2025-12-16,0,0,0,318,10579,0,0,0,272,3,0,1,2,2,2026-01-15 14:58:28
103640919705348_1458877368321758,2024-05-30 11:17:02,https://www.facebook.com/events/1458877368321758/,2025-12-16,0,0,0,0,831,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_770027021988064,2024-05-29 17:47:43,https://www.facebook.com/1115814590742637/posts/770027021988064,2025-12-16,0,0,0,114,3255,0,0,0,74,0,0,0,0,1,2026-01-15 14:58:28
103640919705348_1473340226598195,2024-05-29 16:00:27,https://www.facebook.com/events/1473340226598195/,2025-12-16,0,0,0,0,438,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_769244792066287,2024-05-28 10:04:20,https://www.facebook.com/1115814590742637/posts/769244792066287,2025-12-16,0,0,0,71,1301,0,0,0,55,3,0,0,0,0,2026-01-15 14:58:28
103640919705348_766896912301075,2024-05-24 12:25:20,https://www.facebook.com/1115814590742637/posts/766896912301075,2025-12-16,0,0,0,28,1066,0,0,0,68,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_766442319013201,2024-05-23 18:15:57,https://www.facebook.com/1115814590742637/posts/766442319013201,2025-12-16,0,0,0,304,4795,0,0,0,274,6,0,4,0,0,2026-01-15 14:58:28
103640919705348_765841162406650,2024-05-22 18:18:12,https://www.facebook.com/1115814590742637/posts/765841162406650,2025-12-16,0,0,0,10,1386,0,0,0,16,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_765291659128267,2024-05-21 21:21:07,https://www.facebook.com/1115814590742637/posts/765291659128267,2025-12-16,0,0,0,254,4283,0,0,0,242,4,0,1,0,1,2026-01-15 14:58:28
103640919705348_765024919154941,2024-05-21 11:05:34,https://www.facebook.com/1115814590742637/posts/765024919154941,2025-12-16,0,0,0,85,2734,0,0,0,116,3,0,0,1,0,2026-01-15 14:58:28
103640919705348_764380545886045,2024-05-20 11:15:07,https://www.facebook.com/1115814590742637/posts/764380545886045,2025-12-16,0,0,0,187,2967,0,0,0,225,6,1,0,0,1,2026-01-15 14:58:28
103640919705348_761818862808880,2024-05-16 17:00:14,https://www.facebook.com/1115814590742637/posts/761818862808880,2025-12-16,0,0,0,13,2213,0,0,0,30,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_761180162872750,2024-05-15 17:45:26,https://www.facebook.com/1115814590742637/posts/761180162872750,2025-12-16,0,0,0,107,3028,0,0,0,46,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_760476282943138,2024-05-14 14:00:17,https://www.facebook.com/1115814590742637/posts/760476282943138,2025-12-16,0,0,0,41,1772,0,0,0,34,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_759972809660152,2024-05-13 18:06:56,https://www.facebook.com/1115814590742637/posts/759972809660152,2025-12-16,0,0,0,17,2700,0,0,0,26,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_378870704504979,2024-05-13 13:16:00,https://www.facebook.com/1115814590742637/posts/378870704504979?substory_index=378870704504979,2025-12-16,0,0,0,25,1634,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
